Frequency [Hz],PSD [m/s^2]^2/Hz
34.2192717942502,2.25295568371899e-10
34.3755241768723,5.46418485404014e-11
34.5317765594945,5.99699341212731e-11
34.6880289421166,1.18715618356363e-10
34.8442813247388,1.84476275701069e-11
35.0005337073609,2.16223838114618e-11
35.1567860899831,1.75747053652813e-11
35.3130384726052,3.87998851800616e-11
35.4692908552274,3.49192164782683e-11
35.6255432378495,1.74201658445219e-11
35.7817956204717,4.91733445407273e-11
35.9380480030938,2.26771529875542e-11
36.0943003857159,9.80270738993571e-13
36.2505527683381,9.01850328605089e-12
36.4068051509602,1.8079917711985e-10
36.5630575335824,8.23252409765341e-11
36.7193099162045,1.23998098919161e-12
36.8755622988267,4.92005098342614e-11
37.0318146814488,9.8134600125789e-11
37.188067064071,8.60297383694727e-11
37.3443194466931,9.0253210505494e-11
37.5005718293153,4.34830555640598e-11
37.6568242119374,1.61628883523569e-11
37.8130765945596,2.1485483589983e-11
37.9693289771817,2.26334434147749e-11
38.1255813598039,1.94837500482425e-11
38.281833742426,5.66701918049129e-12
38.4380861250482,5.69998702366053e-12
38.5943385076703,1.67495499030796e-11
38.7505908902924,8.94490891450979e-12
38.9068432729146,8.84726715815805e-12
39.0630956555367,4.72850784236863e-12
39.2193480381589,4.4692492634276e-12
39.375600420781,1.12504685848924e-11
39.5318528034032,7.81733658797781e-11
39.6881051860253,8.24894354665708e-11
39.8443575686475,5.18651452959271e-11
40.0006099512696,1.10819013684533e-11
40.1568623338918,2.28102254861374e-12
40.3131147165139,1.19580212494568e-11
40.4693670991361,2.93368011227731e-11
40.6256194817582,4.08157947919464e-12
40.7818718643804,2.57164790147946e-11
40.9381242470025,3.11960409263885e-11
41.0943766296246,4.41137323667602e-12
41.2506290122468,2.23650243177332e-12
41.4068813948689,3.48053483774433e-12
41.5631337774911,2.60374295944167e-11
41.7193861601132,4.3386133368939e-11
41.8756385427354,6.94301203963848e-11
42.0318909253575,4.14853653551921e-12
42.1881433079797,1.94828235467083e-10
42.3443956906018,5.35320540576851e-11
42.500648073224,1.37759977360012e-12
42.6569004558461,5.54622832660137e-12
42.8131528384683,5.90566325503977e-13
42.9694052210904,5.44903024002925e-12
43.1256576037126,1.76123082284667e-12
43.2819099863347,8.81282682328441e-12
43.4381623689569,1.16181062860754e-11
43.594414751579,3.22571055531753e-12
43.7506671342012,1.77971329988776e-11
43.9069195168233,1.16602925870208e-11
